PLAYER_ID,PLAYER_NAME,SEASON,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,TARGET_NEXT,NEXT_SEASON
203991,Clint Capela,2022-23,65,26.6,12.0,0.9,11.0,0.7,1.2,0.8,0.653,0.0,0.603,-0.5,11.5,2023-24
203992,Bogdan Bogdanović,2019-20,61,28.9,15.1,3.4,3.4,1.0,0.2,1.7,0.44,0.372,0.741,-0.7,16.4,2020-21
203992,Bogdan Bogdanović,2020-21,44,29.7,16.4,3.3,3.6,1.1,0.3,1.2,0.473,0.438,0.909,2.5,15.1,2021-22
203992,Bogdan Bogdanović,2021-22,63,29.3,15.1,3.1,4.0,1.1,0.2,1.1,0.431,0.368,0.843,3.0,14.0,2022-23
203992,Bogdan Bogdanović,2022-23,54,27.9,14.0,2.8,3.1,0.8,0.3,1.2,0.447,0.406,0.831,1.2,16.9,2023-24
203994,Jusuf Nurkić,2020-21,37,23.8,11.5,3.4,9.0,1.0,1.1,2.0,0.514,0.4,0.619,3.4,15.0,2021-22
203994,Jusuf Nurkić,2021-22,56,28.2,15.0,2.8,11.1,1.1,0.6,2.6,0.535,0.268,0.69,0.2,13.3,2022-23
203994,Jusuf Nurkić,2022-23,52,26.8,13.3,2.9,9.1,0.8,0.8,2.3,0.519,0.361,0.661,0.2,10.9,2023-24
203999,Nikola Jokić,2019-20,73,32.0,19.9,7.0,9.7,1.2,0.6,3.1,0.528,0.314,0.817,3.5,26.4,2020-21
203999,Nikola Jokić,2020-21,72,34.6,26.4,8.3,10.8,1.3,0.7,3.1,0.566,0.388,0.868,5.3,27.1,2021-22
203999,Nikola Jokić,2021-22,74,33.5,27.1,7.9,13.8,1.5,0.9,3.8,0.583,0.337,0.81,6.0,24.5,2022-23
203999,Nikola Jokić,2022-23,69,33.7,24.5,9.8,11.8,1.3,0.7,3.6,0.632,0.383,0.822,9.3,26.4,2023-24
204001,Kristaps Porziņģis,2019-20,57,31.8,20.4,1.8,9.5,0.7,2.0,1.6,0.427,0.352,0.799,4.7,20.1,2020-21
204001,Kristaps Porziņģis,2020-21,43,30.9,20.1,1.6,8.9,0.5,1.3,1.2,0.476,0.376,0.855,0.2,20.2,2021-22
204001,Kristaps Porziņģis,2021-22,51,29.0,20.2,2.3,8.1,0.7,1.6,1.6,0.459,0.31,0.867,0.6,23.2,2022-23
204001,Kristaps Porziņģis,2022-23,65,32.6,23.2,2.7,8.4,0.9,1.5,2.1,0.498,0.385,0.851,1.2,20.1,2023-24
204020,Tyler Johnson,2019-20,39,18.2,7.0,1.9,1.9,0.4,0.2,0.7,0.388,0.319,0.84,-2.6,5.4,2020-21
204038,Langston Galloway,2019-20,66,25.8,10.3,1.5,2.3,0.7,0.2,0.6,0.435,0.399,0.859,-2.2,4.8,2020-21
204060,Joe Ingles,2019-20,72,29.7,9.8,5.2,3.9,0.9,0.2,2.0,0.445,0.399,0.787,3.3,12.1,2020-21
204060,Joe Ingles,2020-21,67,27.9,12.1,4.7,3.6,0.7,0.2,1.7,0.489,0.451,0.844,6.8,7.2,2021-22
204060,Joe Ingles,2021-22,45,24.9,7.2,3.5,2.9,0.5,0.1,1.0,0.404,0.347,0.773,4.1,6.9,2022-23
204060,Joe Ingles,2022-23,46,22.7,6.9,3.3,2.8,0.7,0.1,1.2,0.435,0.409,0.857,1.7,4.4,2023-24
204456,T.J. McConnell,2019-20,71,18.7,6.5,5.0,2.7,0.8,0.2,1.4,0.516,0.294,0.833,0.7,8.6,2020-21
204456,T.J. McConnell,2020-21,69,26.0,8.6,6.6,3.7,1.9,0.3,2.0,0.559,0.313,0.688,1.0,8.5,2021-22
204456,T.J. McConnell,2021-22,27,24.2,8.5,4.9,3.3,1.1,0.4,1.1,0.481,0.303,0.826,-2.7,8.7,2022-23
204456,T.J. McConnell,2022-23,75,20.4,8.7,5.3,3.1,1.1,0.1,1.9,0.543,0.441,0.853,-0.8,10.2,2023-24
1626143,Jahlil Okafor,2019-20,30,15.6,8.1,1.2,4.2,0.2,0.7,1.3,0.623,0.333,0.645,-3.4,5.4,2020-21
1626145,Tyus Jones,2019-20,65,19.0,7.4,4.4,1.6,0.9,0.1,0.8,0.459,0.379,0.741,-0.8,6.3,2020-21
1626145,Tyus Jones,2020-21,70,17.5,6.3,3.7,2.0,0.9,0.1,0.7,0.431,0.321,0.911,-1.2,8.7,2021-22
1626145,Tyus Jones,2021-22,73,21.2,8.7,4.4,2.4,0.9,0.0,0.6,0.451,0.39,0.818,3.5,10.3,2022-23
1626145,Tyus Jones,2022-23,80,24.2,10.3,5.2,2.5,1.0,0.1,0.9,0.438,0.371,0.806,1.2,12.0,2023-24
1626149,Montrezl Harrell,2019-20,63,27.8,18.6,1.7,7.1,0.6,1.1,1.7,0.58,0.0,0.658,4.0,13.5,2020-21
1626149,Montrezl Harrell,2020-21,69,22.9,13.5,1.1,6.2,0.7,0.7,1.1,0.622,0.0,0.707,0.6,13.1,2021-22
1626149,Montrezl Harrell,2021-22,71,23.1,13.1,2.0,6.1,0.4,0.6,1.0,0.645,0.235,0.716,1.2,5.6,2022-23
1626153,Delon Wright,2019-20,73,21.5,6.9,3.3,3.8,1.2,0.3,1.0,0.462,0.37,0.77,0.5,10.2,2020-21
1626153,Delon Wright,2020-21,63,27.7,10.2,4.4,4.3,1.6,0.5,1.3,0.463,0.372,0.802,-1.7,4.4,2021-22
1626153,Delon Wright,2021-22,77,18.9,4.4,2.4,2.9,1.2,0.2,0.6,0.454,0.379,0.857,0.8,7.4,2022-23
1626153,Delon Wright,2022-23,50,24.4,7.4,3.9,3.6,1.8,0.3,0.9,0.474,0.345,0.867,1.4,4.5,2023-24
1626156,D'Angelo Russell,2019-20,45,32.3,23.1,6.3,3.9,1.1,0.3,3.3,0.426,0.367,0.809,-5.6,19.0,2020-21
1626156,D'Angelo Russell,2020-21,42,28.5,19.0,5.8,2.6,1.1,0.4,2.7,0.431,0.387,0.765,-4.6,18.1,2021-22
1626156,D'Angelo Russell,2021-22,65,31.9,18.1,7.1,3.3,1.0,0.3,2.5,0.411,0.34,0.825,3.2,17.8,2022-23
1626156,D'Angelo Russell,2022-23,71,32.5,17.8,6.2,3.0,1.0,0.4,2.6,0.469,0.396,0.829,1.2,18.0,2023-24
1626157,Karl-Anthony Towns,2019-20,35,33.9,26.5,4.4,10.8,0.9,1.2,3.1,0.508,0.412,0.796,-0.4,24.8,2020-21
1626157,Karl-Anthony Towns,2020-21,50,33.8,24.8,4.5,10.6,0.8,1.1,3.2,0.486,0.387,0.859,0.2,24.6,2021-22
1626157,Karl-Anthony Towns,2021-22,74,33.5,24.6,3.6,9.8,1.0,1.1,3.1,0.529,0.41,0.822,3.7,20.8,2022-23
1626157,Karl-Anthony Towns,2022-23,29,33.0,20.8,4.8,8.1,0.7,0.6,3.0,0.495,0.366,0.874,1.3,21.8,2023-24
1626158,Richaun Holmes,2019-20,44,28.2,12.3,1.0,8.1,0.9,1.3,1.2,0.648,0.0,0.788,0.4,14.2,2020-21
1626158,Richaun Holmes,2020-21,61,29.2,14.2,1.7,8.3,0.6,1.6,1.2,0.637,0.182,0.794,0.1,10.4,2021-22
1626158,Richaun Holmes,2021-22,45,23.9,10.4,1.1,7.0,0.4,0.9,1.2,0.66,0.4,0.778,-3.0,3.1,2022-23
1626158,Richaun Holmes,2022-23,42,8.3,3.1,0.2,1.9,0.1,0.3,0.3,0.618,0.625,0.789,-1.6,5.0,2023-24
1626159,Justise Winslow,2020-21,26,19.5,6.8,1.9,4.5,0.6,0.5,1.4,0.352,0.185,0.571,-3.0,5.7,2021-22
1626159,Justise Winslow,2021-22,48,16.1,5.7,1.8,4.2,0.7,0.5,1.0,0.428,0.227,0.591,0.6,6.8,2022-23
1626161,Willie Cauley-Stein,2019-20,54,20.3,7.2,1.3,5.8,0.9,1.1,0.7,0.579,0.0,0.606,-2.4,5.3,2020-21
1626161,Willie Cauley-Stein,2020-21,53,17.1,5.3,0.7,4.5,0.4,0.8,0.5,0.632,0.091,0.628,2.6,1.7,2021-22
1626162,Kelly Oubre Jr.,2019-20,56,34.5,18.7,1.5,6.4,1.3,0.7,1.5,0.452,0.352,0.78,-0.5,15.4,2020-21
1626162,Kelly Oubre Jr.,2020-21,55,30.7,15.4,1.3,6.0,1.0,0.8,1.3,0.439,0.316,0.695,-3.5,15.0,2021-22
1626162,Kelly Oubre Jr.,2021-22,76,26.3,15.0,1.1,4.0,1.0,0.4,0.9,0.44,0.345,0.667,-0.3,20.3,2022-23
1626162,Kelly Oubre Jr.,2022-23,48,32.2,20.3,1.1,5.2,1.4,0.4,1.3,0.431,0.319,0.76,-5.8,15.4,2023-24
1626163,Frank Kaminsky,2019-20,39,19.9,9.7,1.9,4.5,0.4,0.3,0.9,0.45,0.331,0.678,-0.2,6.6,2020-21
1626163,Frank Kaminsky,2020-21,47,15.2,6.6,1.7,4.0,0.3,0.4,0.5,0.471,0.365,0.617,1.2,2.5,2022-23
1626164,Devin Booker,2019-20,70,35.9,26.6,6.5,4.2,0.7,0.3,3.8,0.489,0.354,0.919,1.9,25.6,2020-21
1626164,Devin Booker,2020-21,67,33.9,25.6,4.3,4.2,0.8,0.2,3.1,0.484,0.34,0.867,4.9,26.8,2021-22
1626164,Devin Booker,2021-22,68,34.5,26.8,4.8,5.0,1.1,0.4,2.4,0.466,0.383,0.868,6.9,27.8,2022-23
1626164,Devin Booker,2022-23,53,34.6,27.8,5.5,4.5,1.0,0.3,2.7,0.494,0.351,0.855,4.7,27.1,2023-24
1626166,Cameron Payne,2020-21,60,18.0,8.4,3.6,2.4,0.6,0.3,1.0,0.484,0.44,0.893,3.0,10.8,2021-22
1626166,Cameron Payne,2021-22,58,22.0,10.8,4.9,3.0,0.7,0.3,1.8,0.409,0.336,0.843,2.6,10.3,2022-23
1626166,Cameron Payne,2022-23,48,20.2,10.3,4.5,2.2,0.7,0.2,1.7,0.415,0.368,0.766,1.6,7.4,2023-24
1626167,Myles Turner,2019-20,62,29.4,12.1,1.2,6.6,0.7,2.1,1.4,0.457,0.344,0.751,-0.1,12.6,2020-21
1626167,Myles Turner,2020-21,47,31.0,12.6,1.0,6.5,0.9,3.4,1.4,0.477,0.335,0.782,0.5,12.9,2021-22
1626167,Myles Turner,2021-22,42,29.4,12.9,1.0,7.1,0.7,2.8,1.3,0.509,0.333,0.752,-0.3,18.0,2022-23
1626167,Myles Turner,2022-23,62,29.4,18.0,1.4,7.5,0.6,2.3,1.7,0.548,0.373,0.783,-0.8,17.1,2023-24
1626168,Trey Lyles,2019-20,63,20.2,6.4,1.1,5.7,0.4,0.4,0.6,0.446,0.387,0.733,-0.9,5.0,2020-21
1626168,Trey Lyles,2020-21,23,15.6,5.0,0.6,3.7,0.3,0.0,0.3,0.478,0.35,0.652,-4.7,10.5,2021-22
1626168,Trey Lyles,2021-22,75,20.5,10.5,1.2,5.1,0.4,0.4,1.0,0.466,0.321,0.802,-3.0,7.6,2022-23
1626168,Trey Lyles,2022-23,74,16.9,7.6,0.9,4.1,0.4,0.4,0.9,0.458,0.363,0.815,1.4,7.2,2023-24
1626169,Stanley Johnson,2019-20,25,6.0,2.4,0.8,1.5,0.2,0.2,0.6,0.373,0.292,0.563,0.5,4.4,2020-21
1626169,Stanley Johnson,2020-21,61,16.5,4.4,1.5,2.5,0.9,0.3,0.9,0.382,0.328,0.8,-2.6,6.7,2021-22
1626169,Stanley Johnson,2021-22,48,22.8,6.7,1.7,3.2,0.9,0.3,0.7,0.466,0.314,0.716,-1.0,5.8,2022-23
1626171,Bobby Portis,2019-20,66,21.1,10.1,1.5,5.1,0.5,0.3,1.1,0.45,0.358,0.763,-2.9,11.4,2020-21
1626171,Bobby Portis,2020-21,66,20.8,11.4,1.1,7.1,0.8,0.4,0.8,0.523,0.471,0.74,2.1,14.6,2021-22
1626171,Bobby Portis,2021-22,72,28.2,14.6,1.2,9.1,0.7,0.7,1.3,0.479,0.393,0.752,4.4,14.1,2022-23
1626171,Bobby Portis,2022-23,70,26.0,14.1,1.5,9.6,0.4,0.2,1.2,0.496,0.37,0.768,0.2,13.8,2023-24
1626172,Kevon Looney,2019-20,20,13.1,3.4,1.0,3.3,0.6,0.3,0.6,0.367,0.071,0.75,-5.0,4.1,2020-21
1626172,Kevon Looney,2020-21,61,19.0,4.1,2.0,5.3,0.3,0.4,0.6,0.548,0.235,0.646,2.1,6.0,2021-22
1626172,Kevon Looney,2021-22,82,21.1,6.0,2.0,7.3,0.6,0.6,0.8,0.571,0.0,0.6,2.0,7.0,2022-23
1626172,Kevon Looney,2022-23,82,23.9,7.0,2.5,9.3,0.6,0.6,0.5,0.63,0.0,0.606,1.9,4.5,2023-24
1626174,Christian Wood,2019-20,62,21.4,13.1,1.0,6.3,0.5,0.9,1.4,0.567,0.386,0.744,1.1,21.0,2020-21
1626174,Christian Wood,2020-21,41,32.3,21.0,1.7,9.6,0.8,1.2,2.0,0.514,0.374,0.631,-2.4,17.9,2021-22
1626174,Christian Wood,2021-22,68,30.8,17.9,2.3,10.1,0.8,1.0,1.9,0.501,0.39,0.623,-6.0,16.6,2022-23
1626174,Christian Wood,2022-23,67,25.9,16.6,1.8,7.3,0.4,1.1,1.8,0.515,0.376,0.772,-0.7,6.9,2023-24
1626179,Terry Rozier,2019-20,63,34.4,18.0,4.1,4.4,1.0,0.2,2.2,0.423,0.407,0.874,-6.3,20.4,2020-21
1626179,Terry Rozier,2020-21,69,34.5,20.4,4.2,4.4,1.3,0.4,1.9,0.45,0.389,0.817,-1.3,19.3,2021-22
1626179,Terry Rozier,2021-22,73,33.7,19.3,4.5,4.3,1.3,0.3,1.3,0.444,0.374,0.852,1.0,21.1,2022-23
1626179,Terry Rozier,2022-23,63,35.3,21.1,5.1,4.1,1.2,0.3,2.1,0.415,0.327,0.809,-4.6,19.8,2023-24
1626181,Norman Powell,2019-20,52,28.4,16.0,1.8,3.7,1.2,0.4,1.5,0.495,0.399,0.843,2.8,18.6,2020-21
1626181,Norman Powell,2020-21,69,32.0,18.6,1.9,3.1,1.2,0.3,1.7,0.477,0.411,0.871,1.1,19.0,2021-22
1626181,Norman Powell,2021-22,45,32.4,19.0,2.1,3.2,0.9,0.5,1.5,0.461,0.419,0.811,-4.9,17.0,2022-23
1626181,Norman Powell,2022-23,60,26.1,17.0,1.8,2.9,0.8,0.3,1.7,0.479,0.397,0.812,-2.1,13.9,2023-24
1626188,Quinn Cook,2019-20,44,11.5,5.1,1.1,1.2,0.3,0.0,0.8,0.425,0.365,0.786,1.3,3.3,2020-21
1626192,Pat Connaughton,2019-20,67,18.6,5.4,1.6,4.2,0.4,0.5,0.8,0.455,0.331,0.775,1.2,6.8,2020-21
1626192,Pat Connaughton,2020-21,69,22.8,6.8,1.2,4.8,0.7,0.3,0.5,0.434,0.371,0.775,3.2,9.9,2021-22
1626192,Pat Connaughton,2021-22,65,26.0,9.9,1.3,4.2,0.9,0.2,0.5,0.458,0.395,0.833,-0.4,7.6,2022-23
1626192,Pat Connaughton,2022-23,61,23.7,7.6,1.3,4.6,0.6,0.2,0.5,0.392,0.339,0.659,2.2,5.6,2023-24
1626195,Willy Hernangomez,2019-20,31,12.1,6.1,0.9,4.3,0.3,0.2,1.0,0.532,0.227,0.627,-0.6,7.8,2020-21
1626195,Willy Hernangomez,2020-21,47,18.0,7.8,1.1,7.1,0.5,0.5,0.7,0.563,0.1,0.667,-0.3,9.1,2021-22
1626195,Willy Hernangomez,2021-22,50,16.8,9.1,1.3,6.8,0.4,0.4,1.0,0.52,0.333,0.773,-0.9,6.9,2022-23
1626196,Josh Richardson,2019-20,55,30.8,13.7,2.9,3.2,0.9,0.7,1.9,0.43,0.341,0.809,2.2,12.1,2020-21
1626196,Josh Richardson,2020-21,59,30.3,12.1,2.6,3.3,1.0,0.4,1.3,0.427,0.33,0.917,-0.8,10.2,2021-22
1626196,Josh Richardson,2021-22,65,24.6,10.2,1.8,2.8,0.9,0.4,1.0,0.438,0.415,0.889,2.1,10.1,2022-23
1626196,Josh Richardson,2022-23,65,23.5,10.1,2.7,2.7,1.1,0.3,1.3,0.431,0.365,0.852,-2.5,9.9,2023-24
1626204,Larry Nance Jr.,2019-20,56,26.3,10.1,2.2,7.3,1.0,0.4,1.1,0.531,0.352,0.676,-2.8,9.3,2020-21
1626204,Larry Nance Jr.,2020-21,35,31.2,9.3,3.1,6.7,1.7,0.5,1.6,0.471,0.36,0.612,-3.9,7.0,2021-22
1626204,Larry Nance Jr.,2021-22,46,22.6,7.0,1.8,5.4,0.9,0.4,0.8,0.522,0.329,0.702,-1.3,6.8,2022-23
1626204,Larry Nance Jr.,2022-23,65,21.2,6.8,1.8,5.4,0.9,0.6,0.6,0.61,0.333,0.696,2.8,5.7,2023-24
1626220,Royce O'Neale,2019-20,71,28.9,6.3,2.5,5.5,0.8,0.5,0.9,0.433,0.377,0.764,3.0,7.0,2020-21
1626220,Royce O'Neale,2020-21,71,31.6,7.0,2.5,6.8,0.8,0.5,1.2,0.444,0.385,0.848,6.6,7.4,2021-22
1626220,Royce O'Neale,2021-22,77,31.2,7.4,2.5,4.8,1.1,0.4,1.0,0.457,0.389,0.804,3.0,8.8,2022-23
1626220,Royce O'Neale,2022-23,76,31.7,8.8,3.7,5.1,0.9,0.6,1.5,0.386,0.389,0.725,1.0,7.7,2023-24
1626224,Cedi Osman,2019-20,65,29.4,11.0,2.4,3.6,0.8,0.2,1.4,0.437,0.383,0.67,-5.4,10.4,2020-21
1626224,Cedi Osman,2020-21,59,25.6,10.4,2.9,3.4,0.9,0.2,1.4,0.374,0.306,0.8,-5.5,10.7,2021-22
1626224,Cedi Osman,2021-22,66,22.1,10.7,2.0,2.2,0.8,0.2,1.0,0.432,0.357,0.664,-0.9,8.7,2022-23
1626224,Cedi Osman,2022-23,77,20.1,8.7,1.5,2.3,0.5,0.1,0.7,0.451,0.372,0.694,3.0,6.8,2023-24
1626245,Cristiano Felicio,2019-20,22,17.5,3.9,0.7,4.6,0.5,0.1,0.8,0.63,0.0,0.783,-2.6,1.3,2020-21
1626246,Boban Marjanovic,2019-20,44,9.6,6.6,0.5,4.5,0.2,0.2,0.7,0.573,0.235,0.754,1.1,4.7,2020-21
1626246,Boban Marjanovic,2020-21,33,8.2,4.7,0.3,3.9,0.1,0.2,0.4,0.508,0.125,0.816,0.7,4.3,2021-22
1626246,Boban Marjanovic,2021-22,23,5.6,4.3,0.1,1.7,0.0,0.1,0.7,0.6,0.25,0.591,1.5,3.3,2022-23
1627732,Ben Simmons,2019-20,57,35.4,16.4,8.0,7.8,2.1,0.6,3.5,0.58,0.286,0.621,1.1,14.3,2020-21
1627732,Ben Simmons,2020-21,58,32.4,14.3,6.9,7.2,1.6,0.6,3.0,0.557,0.3,0.613,5.7,6.9,2022-23
1627732,Ben Simmons,2022-23,42,26.3,6.9,6.1,6.3,1.3,0.6,2.3,0.566,0.0,0.439,1.0,6.1,2023-24
1627734,Domantas Sabonis,2019-20,62,34.8,18.5,5.0,12.4,0.8,0.5,2.7,0.54,0.254,0.723,2.6,20.3,2020-21
1627734,Domantas Sabonis,2020-21,62,36.0,20.3,6.7,12.0,1.2,0.5,3.4,0.535,0.321,0.732,-1.5,18.9,2021-22
1627734,Domantas Sabonis,2021-22,62,34.4,18.9,5.2,12.1,1.0,0.4,3.1,0.573,0.312,0.741,-0.2,19.1,2022-23
1627734,Domantas Sabonis,2022-23,79,34.6,19.1,7.3,12.3,0.8,0.5,2.9,0.615,0.373,0.742,2.7,19.4,2023-24
1627736,Malik Beasley,2019-20,55,22.0,11.2,1.4,2.7,0.7,0.1,1.0,0.425,0.388,0.818,-0.9,19.6,2020-21
1627736,Malik Beasley,2020-21,37,32.8,19.6,2.4,4.4,0.8,0.2,1.6,0.44,0.399,0.85,-5.3,12.1,2021-22
1627736,Malik Beasley,2021-22,79,25.0,12.1,1.5,2.9,0.5,0.2,0.5,0.391,0.377,0.817,1.0,12.7,2022-23
1627736,Malik Beasley,2022-23,81,25.8,12.7,1.5,3.5,0.8,0.1,1.1,0.395,0.357,0.769,-1.1,11.3,2023-24
1627737,Marquese Chriss,2019-20,59,20.3,9.3,1.9,6.2,0.7,1.1,1.3,0.545,0.205,0.769,-3.8,4.5,2021-22
1627739,Kris Dunn,2019-20,51,24.9,7.3,3.4,3.6,2.0,0.3,1.3,0.444,0.259,0.741,-0.6,13.2,2022-23
1627739,Kris Dunn,2022-23,22,25.8,13.2,5.6,4.5,1.1,0.5,1.6,0.537,0.472,0.774,-2.8,5.4,2023-24
1627741,Buddy Hield,2019-20,72,30.8,19.2,3.0,4.6,0.9,0.2,2.3,0.429,0.394,0.846,-1.5,16.6,2020-21
1627741,Buddy Hield,2020-21,71,34.3,16.6,3.6,4.7,0.9,0.4,1.8,0.406,0.391,0.846,-0.8,15.6,2021-22
1627741,Buddy Hield,2021-22,81,30.8,15.6,2.8,4.4,0.9,0.3,1.9,0.406,0.366,0.874,-2.0,16.8,2022-23
1627741,Buddy Hield,2022-23,80,31.0,16.8,2.8,5.0,1.2,0.3,1.7,0.458,0.425,0.822,-1.1,12.1,2023-24
1627742,Brandon Ingram,2019-20,62,33.9,23.8,4.2,6.1,1.0,0.6,3.0,0.463,0.391,0.851,-0.7,23.8,2020-21
1627742,Brandon Ingram,2020-21,61,34.3,23.8,4.9,4.9,0.7,0.6,2.5,0.466,0.381,0.878,0.7,22.7,2021-22
1627742,Brandon Ingram,2021-22,55,34.0,22.7,5.6,5.8,0.6,0.5,2.7,0.461,0.327,0.826,2.2,24.7,2022-23
1627742,Brandon Ingram,2022-23,45,34.2,24.7,5.8,5.5,0.7,0.4,3.3,0.484,0.39,0.882,2.1,20.8,2023-24
1627745,Damian Jones,2019-20,55,16.1,5.6,0.6,3.7,0.5,0.7,0.5,0.68,0.222,0.738,-4.7,4.7,2020-21
1627745,Damian Jones,2020-21,39,14.0,4.7,0.7,3.1,0.3,0.7,0.7,0.68,0.2,0.724,-1.7,8.1,2021-22
1627745,Damian Jones,2021-22,56,18.2,8.1,1.2,4.4,0.5,0.8,1.1,0.658,0.345,0.718,-3.1,3.5,2022-23
1627745,Damian Jones,2022-23,41,11.6,3.5,0.4,3.0,0.2,0.5,0.6,0.64,0.588,0.759,-2.0,2.7,2023-24
1627747,Caris LeVert,2019-20,45,29.6,18.7,4.4,4.2,1.2,0.2,2.6,0.425,0.364,0.711,-0.1,20.2,2020-21
1627747,Caris LeVert,2020-21,47,31.6,20.2,5.2,4.6,1.4,0.6,2.2,0.441,0.326,0.811,-0.1,17.0,2021-22
1627747,Caris LeVert,2021-22,58,30.7,17.0,4.3,3.7,0.9,0.4,1.9,0.444,0.32,0.756,-1.1,12.1,2022-23
1627747,Caris LeVert,2022-23,74,30.2,12.1,3.9,3.8,1.0,0.3,1.6,0.431,0.392,0.722,2.6,14.0,2023-24
1627749,Dejounte Murray,2019-20,66,25.6,10.9,4.1,5.8,1.7,0.3,1.9,0.462,0.369,0.798,-2.9,15.7,2020-21
1627749,Dejounte Murray,2020-21,67,31.9,15.7,5.4,7.1,1.5,0.1,1.7,0.453,0.317,0.791,1.3,21.1,2021-22
1627749,Dejounte Murray,2021-22,68,34.8,21.1,9.2,8.3,2.0,0.3,2.6,0.462,0.327,0.794,0.7,20.5,2022-23
1627749,Dejounte Murray,2022-23,74,36.4,20.5,6.1,5.3,1.5,0.3,2.2,0.464,0.344,0.832,-0.8,22.5,2023-24
1627750,Jamal Murray,2019-20,59,32.3,18.5,4.8,4.0,1.1,0.3,2.2,0.456,0.346,0.881,4.1,21.2,2020-21
1627750,Jamal Murray,2020-21,48,35.5,21.2,4.8,4.0,1.3,0.3,2.3,0.477,0.408,0.869,6.3,20.0,2022-23
1627750,Jamal Murray,2022-23,65,32.8,20.0,6.2,4.0,1.0,0.2,2.2,0.454,0.398,0.833,4.6,21.2,2023-24
1627751,Jakob Poeltl,2019-20,66,17.7,5.6,1.8,5.7,0.6,1.4,0.8,0.624,0.0,0.465,1.8,8.6,2020-21
1627751,Jakob Poeltl,2020-21,69,26.7,8.6,1.9,7.9,0.7,1.8,1.2,0.616,0.0,0.508,1.6,13.5,2021-22
1627751,Jakob Poeltl,2021-22,68,29.0,13.5,2.8,9.3,0.7,1.7,1.6,0.618,1.0,0.495,1.7,12.5,2022-23
1627751,Jakob Poeltl,2022-23,72,26.5,12.5,2.7,9.1,0.9,1.2,1.7,0.629,0.0,0.592,-2.0,11.1,2023-24
1627752,Taurean Prince,2019-20,64,29.0,12.1,1.8,6.0,0.9,0.4,2.0,0.376,0.339,0.798,1.1,9.5,2020-21
1627752,Taurean Prince,2020-21,41,22.1,9.5,1.9,3.5,0.7,0.6,1.1,0.401,0.4,0.855,-3.1,7.3,2021-22
1627752,Taurean Prince,2021-22,69,17.1,7.3,1.0,2.5,0.7,0.3,0.8,0.454,0.376,0.756,-0.1,9.1,2022-23
1627752,Taurean Prince,2022-23,54,22.1,9.1,1.6,2.4,0.5,0.3,1.3,0.467,0.381,0.844,0.0,8.9,2023-24
1627756,Denzel Valentine,2019-20,36,13.6,6.8,1.2,2.1,0.7,0.2,0.7,0.409,0.336,0.75,-1.1,6.5,2020-21
1627756,Denzel Valentine,2020-21,62,16.7,6.5,1.7,3.2,0.5,0.1,0.7,0.373,0.331,0.941,0.7,2.9,2021-22
1627759,Jaylen Brown,2019-20,57,33.9,20.3,2.1,6.4,1.1,0.4,2.2,0.481,0.382,0.724,4.0,24.7,2020-21
1627759,Jaylen Brown,2020-21,58,34.5,24.7,3.4,6.0,1.2,0.6,2.7,0.484,0.397,0.764,1.2,23.6,2021-22
1627759,Jaylen Brown,2021-22,66,33.6,23.6,3.5,6.1,1.1,0.3,2.7,0.473,0.358,0.758,6.9,26.6,2022-23
1627759,Jaylen Brown,2022-23,67,35.9,26.6,3.5,6.9,1.1,0.4,2.9,0.491,0.335,0.765,3.8,23.0,2023-24
1627761,DeAndre' Bembry,2019-20,43,21.3,5.8,1.9,3.5,1.3,0.4,1.4,0.456,0.231,0.542,-6.0,5.7,2020-21
1627761,DeAndre' Bembry,2020-21,51,19.1,5.7,2.1,2.9,1.0,0.4,1.4,0.513,0.264,0.682,0.1,5.1,2021-22
1627763,Malcolm Brogdon,2019-20,54,30.9,16.5,7.1,4.9,0.6,0.2,2.4,0.438,0.326,0.892,1.6,21.2,2020-21
1627763,Malcolm Brogdon,2020-21,56,34.5,21.2,5.9,5.3,0.9,0.3,2.1,0.453,0.388,0.864,-0.6,19.1,2021-22
1627763,Malcolm Brogdon,2021-22,36,33.5,19.1,5.9,5.1,0.8,0.4,2.1,0.448,0.312,0.856,0.0,14.9,2022-23
1627763,Malcolm Brogdon,2022-23,67,26.0,14.9,3.7,4.2,0.7,0.3,1.5,0.484,0.444,0.87,2.7,15.7,2023-24
1627774,Jake Layman,2019-20,23,22.0,9.1,0.7,2.5,0.7,0.4,1.0,0.453,0.333,0.75,1.0,5.1,2020-21
1627774,Jake Layman,2020-21,45,13.9,5.1,0.6,1.5,0.6,0.4,0.6,0.495,0.295,0.703,-1.8,2.4,2021-22
1627777,Georges Niang,2019-20,66,14.0,5.9,0.7,1.9,0.3,0.1,0.5,0.438,0.4,0.833,-0.6,6.9,2020-21
1627777,Georges Niang,2020-21,72,16.0,6.9,0.8,2.4,0.3,0.1,0.7,0.437,0.425,0.957,4.9,9.2,2021-22
1627777,Georges Niang,2021-22,76,22.8,9.2,1.3,2.7,0.4,0.2,0.8,0.437,0.403,0.881,0.9,8.2,2022-23
1627777,Georges Niang,2022-23,78,19.4,8.2,1.0,2.4,0.4,0.2,0.7,0.442,0.401,0.867,1.0,9.4,2023-24
